date,vs5y Production,vs5y Power Burn,vs5y Net Burn,vs5y Net Import,vs5y Storage Level,Production S1,Production S2,Net Import,Power Burn, Net Burn,Adjusted Balance
2017/3/26,3.8,-1.4,0.3,-3.2,263.3,-0.1,-0.1,-0.2,-1.7,-2.5,-1.2
2017/3/27,3.6,1.9,2.7,-2.8,270.8,0.1,0.0,0.2,1.7,0.1,-1.2
2017/3/28,3.4,1.2,3.1,-2.8,274.6,-0.1,-0.2,0.5,0.9,0.6,-1.2
2017/3/29,3.3,1.3,3.5,-2.1,274.1,-0.2,-0.2,0.6,1.0,0.9,-1.2
2017/3/30,3.7,1.6,4.1,-2.5,270.5,0.0,0.1,0.3,1.2,1.4,-1.2
2017/3/31,3.7,2.2,4.9,-2.3,266.2,0.0,0.0,0.2,1.5,2.0,-1.4
2017/4/1,3.1,0.0,2.0,-2.6,260.5,0.3,-0.3,-0.2,-0.9,-1.0,-1.4
2017/4/2,3.0,-0.4,0.3,-3.0,257.4,0.2,-0.3,-0.3,-1.4,-2.6,-1.4
2017/4/3,3.0,1.6,2.3,-3.9,260.9,0.3,0.0,-0.8,0.5,-0.6,-1.4
2017/4/4,3.3,1.1,2.9,-4.9,263.7,-0.1,0.2,-1.5,0.0,0.0,-1.4
2017/4/5,4.1,1.4,3.1,-5.1,264.3,0.3,0.7,-1.8,0.3,0.2,-1.4
2017/4/6,3.9,2.6,3.4,-4.8,265.3,0.3,0.5,-1.0,1.5,0.6,-1.4
2017/4/7,3.7,1.3,4.1,-3.8,260.3,0.0,0.4,0.0,0.1,1.5,-1.1
2017/4/8,3.6,-1.8,0.5,-4.2,256.9,0.3,0.3,-0.3,-2.8,-2.0,-1.1
2017/4/9,3.6,-3.0,-0.9,-3.7,259.1,0.2,0.2,0.4,-3.8,-3.3,-1.1
2017/4/10,3.7,-1.0,0.6,-3.9,265.2,0.3,0.2,0.3,-1.5,-1.6,-1.1
2017/4/11,3.5,0.7,1.5,-3.6,269.1,0.1,-0.3,0.7,0.6,-0.5,-1.1
2017/4/12,3.4,0.8,1.7,-3.2,270.6,-0.1,-0.5,0.9,0.7,0.0,-1.1
2017/4/13,3.9,0.1,1.5,-2.5,273.6,-0.1,-0.1,1.4,0.2,0.0,-1.1
2017/4/14,4.2,-1.3,1.8,-2.6,275.8,0.5,0.3,0.7,-0.8,0.4,-0.9
2017/4/15,3.9,-3.0,-1.3,-3.2,279.9,0.3,0.2,0.1,-2.3,-2.3,-0.9
2017/4/16,4.1,-4.2,-2.9,-2.6,286.3,0.4,0.3,0.6,-3.2,-3.6,-0.9
2017/4/17,3.9,-0.3,-0.1,-2.7,293.6,0.3,0.2,0.5,0.8,-0.6,-0.9
2017/4/18,3.1,-0.7,0.7,-3.3,295.1,-0.9,-0.8,0.0,0.3,0.4,-0.9
2017/4/19,3.5,-1.0,1.0,-2.8,293.7,-0.5,-0.4,0.2,0.2,0.8,-0.9
2017/4/20,3.7,-1.4,0.7,-3.2,294.1,-0.4,-0.3,-0.3,0.1,0.6,-0.9
2017/4/21,3.8,0.7,2.3,-3.0,293.1,0.0,0.2,-0.2,2.4,2.4,-0.9
2017/4/22,3.7,-1.3,0.0,-3.9,292.0,0.2,0.2,-0.9,0.1,0.0,-0.9
2017/4/23,3.5,-0.9,-0.6,-4.0,293.6,0.2,0.2,-0.8,0.3,-0.8,-0.9
2017/4/24,3.5,-0.9,1.4,-3.6,297.5,0.2,0.2,-0.3,-0.2,0.9,-0.9
2017/4/25,3.8,-1.0,1.2,-4.2,300.1,-0.2,0.2,-0.7,-0.2,0.5,-0.9
2017/4/26,3.7,-1.0,1.5,-3.8,301.3,-0.1,0.2,-0.3,-0.2,0.7,-0.9
2017/4/27,4.1,0.5,3.2,-3.8,303.1,0.3,0.5,0.0,1.4,2.2,-0.9
2017/4/28,4.0,1.7,2.8,-3.8,303.2,0.0,0.2,-0.1,2.3,1.5,-2.3
2017/4/29,3.8,-2.8,-0.2,-4.4,301.0,0.1,0.0,-0.4,-2.4,-1.6,-2.3
2017/4/30,3.6,-3.4,-1.3,-4.6,297.9,-0.2,-0.1,-0.8,-2.7,-2.7,-2.3
2017/5/1,3.5,-0.2,1.2,-2.6,294.8,-0.2,-0.1,1.3,0.8,-0.1,-2.3
2017/5/2,3.1,0.5,1.5,-2.6,289.9,-0.7,-0.6,1.3,1.4,0.3,-2.3
2017/5/3,4.0,0.5,1.4,-2.5,283.7,0.0,0.2,1.2,1.1,0.2,-2.3
2017/5/4,4.0,1.4,2.3,-2.8,277.4,0.0,0.2,0.7,1.8,1.1,-2.3
2017/5/5,4.2,3.3,3.7,-2.9,270.6,0.2,0.2,0.4,3.6,2.6,-2.6
2017/5/6,4.0,-0.6,0.5,-2.6,269.0,0.6,0.2,0.3,-0.5,-0.8,-2.6
2017/5/7,4.1,-1.9,0.1,-2.7,269.5,0.5,0.3,0.2,-2.1,-1.2,-2.6
2017/5/8,4.0,-0.7,0.9,-2.4,268.1,0.4,0.3,0.1,-1.2,-0.7,-2.6
2017/5/9,3.5,0.3,1.3,-3.4,263.8,-0.8,-0.4,-0.9,0.0,-0.2,-2.6
2017/5/10,3.4,-0.2,1.0,-3.3,259.1,-1.0,-0.5,-0.7,-0.5,-0.5,-2.6
2017/5/11,3.5,-0.1,1.3,-3.1,254.8,-0.5,-0.1,-0.6,-0.3,-0.1,-2.6
2017/5/12,3.6,1.1,1.9,-3.4,252.3,0.1,0.0,-0.7,1.1,0.6,-1.9
2017/5/13,3.6,-0.6,0.6,-3.7,250.1,0.4,0.1,-0.5,-0.3,-0.4,-1.9
2017/5/14,3.7,-2.2,-0.1,-3.8,250.9,0.6,0.3,-0.5,-1.9,-1.1,-1.9
2017/5/15,3.8,-1.0,1.1,-4.0,251.3,0.8,0.4,-0.3,-0.7,0.2,-1.9
2017/5/16,4.1,-1.3,1.5,-3.7,249.5,0.2,0.3,0.1,-0.9,0.5,-1.9
2017/5/17,4.2,-1.5,0.9,-3.3,245.5,-0.2,0.4,0.5,-0.9,-0.1,-1.9
2017/5/18,4.5,-2.8,-0.4,-2.7,240.6,0.0,0.5,1.0,-2.0,-1.4,-1.9
2017/5/19,4.4,-0.5,0.8,-3.5,236.9,-0.3,0.2,0.1,0.7,0.0,-1.0
2017/5/20,4.3,-0.8,-0.3,-3.6,231.4,0.1,0.1,-0.6,0.6,-1.0,-1.0
2017/5/21,4.2,-1.6,-0.8,-3.8,228.9,0.1,0.0,-0.6,-0.2,-1.3,-1.0
2017/5/22,4.2,2.3,2.1,-4.2,227.5,0.2,0.1,-0.5,3.6,1.7,-1.0
2017/5/23,4.3,0.8,1.8,-4.1,223.8,0.1,-0.1,-0.2,1.6,1.3,-1.0
2017/5/24,4.3,0.8,1.7,-3.7,221.7,0.0,-0.2,0.5,1.4,1.1,-1.0
2017/5/25,4.3,0.9,3.5,-3.9,219.3,0.1,-0.2,0.4,1.1,2.8,-1.0
2017/5/26,4.3,2.4,4.3,-3.2,218.4,0.3,0.0,0.5,2.2,3.1,-1.7
2017/5/27,4.5,-0.5,1.3,-3.2,218.0,0.4,0.3,0.4,-1.2,-0.4,-1.7
2017/5/28,4.5,-2.0,-0.2,-2.9,220.4,0.4,0.3,0.4,-2.7,-2.1,-1.7
2017/5/29,4.0,-3.2,-2.0,-3.1,224.5,-0.3,-0.4,0.3,-3.9,-4.1,-1.7
2017/5/30,4.0,0.0,0.9,-3.4,228.0,0.2,-0.1,-0.1,0.1,-0.6,-1.7
2017/5/31,3.7,-0.5,0.5,-3.0,228.5,-0.3,-0.3,0.2,-0.3,-0.9,-1.7
2017/6/1,4.5,1.8,3.2,-3.3,229.6,0.4,0.7,-0.1,2.2,2.0,-1.7
2017/6/2,5.0,3.2,4.6,-3.3,233.8,0.6,0.8,-0.1,3.5,3.4,-3.2
2017/6/3,5.3,0.8,1.6,-3.2,233.2,0.8,0.7,0.1,0.9,0.5,-3.2
2017/6/4,4.9,-0.7,0.9,-3.1,234.1,0.6,0.6,0.1,-0.7,-0.3,-3.2
2017/6/5,4.8,1.7,3.0,-3.5,235.5,0.7,0.7,-0.2,1.5,1.7,-3.2
2017/6/6,4.7,1.6,2.7,-4.0,234.7,-0.4,0.3,-0.5,0.7,0.6,-3.2
2017/6/7,4.5,2.3,2.8,-3.6,231.0,-0.1,-0.4,-0.7,1.1,0.5,-3.2
2017/6/8,4.7,2.8,4.1,-4.1,227.3,-0.5,-0.3,-0.7,1.3,1.4,-3.2
2017/6/9,5.0,3.0,5.7,-3.9,222.9,0.2,0.2,-0.6,1.3,2.9,-3.6
2017/6/10,5.2,-2.1,2.1,-3.9,223.4,0.3,0.3,-0.3,-3.8,-0.9,-3.6
2017/6/11,5.2,-2.8,1.2,-3.5,224.5,0.2,0.3,0.1,-4.0,-1.8,-3.6
2017/6/12,4.7,-0.3,3.3,-3.0,224.8,-0.1,-0.2,0.9,-1.2,0.2,-3.6
2017/6/13,4.1,-0.4,3.5,-3.2,219.8,-1.1,-1.0,0.8,-1.1,0.3,-3.6
2017/6/14,4.5,0.6,3.2,-4.0,214.3,-0.5,-0.6,0.0,0.3,-0.1,-3.6
2017/6/15,4.6,1.6,4.1,-3.4,209.6,-0.2,-0.4,0.2,1.5,0.8,-3.6
2017/6/16,4.6,2.8,5.6,-2.8,202.1,0.0,0.1,0.5,2.8,2.2,-3.7
2017/6/17,5.0,-1.0,2.1,-3.0,197.7,0.5,0.5,0.2,-0.9,-1.2,-3.7
2017/6/18,4.8,-3.5,-0.4,-2.8,196.5,0.4,0.5,0.5,-3.5,-3.7,-3.7
2017/6/19,4.7,0.7,1.7,-2.6,194.8,0.3,0.4,0.9,0.8,-1.4,-3.7
2017/6/20,3.9,1.4,2.9,-3.4,190.8,-0.4,-0.3,0.4,1.3,0.1,-3.7
2017/6/21,3.6,1.6,3.4,-3.6,187.3,-0.7,-0.6,0.0,1.2,0.7,-3.7
2017/6/22,3.8,3.2,4.6,-3.5,183.9,-0.3,-0.2,-0.5,2.7,1.8,-3.7
2017/6/23,4.2,1.8,4.0,-3.3,179.5,-0.1,0.0,-0.4,1.1,1.1,-3.1
2017/6/24,4.5,-1.5,-0.3,-3.9,176.5,0.3,0.3,-0.6,-2.2,-2.9,-3.1
2017/6/25,4.9,-0.9,0.3,-4.6,178.9,0.4,0.4,-1.1,-1.4,-2.0,-3.1
2017/6/26,4.9,2.6,3.6,-4.1,180.4,0.4,0.4,-0.4,1.6,1.2,-3.1
2017/6/27,5.1,1.1,3.4,-4.0,179.6,0.4,0.3,-0.2,-0.1,0.7,-3.1
2017/6/28,4.6,-0.8,2.9,-3.8,179.3,0.0,-0.2,-0.1,-1.9,0.2,-3.1
2017/6/29,5.3,0.5,3.4,-3.8,179.7,0.7,0.6,-0.1,-0.3,0.8,-3.1
2017/6/30,4.9,1.9,4.3,-3.7,173.3,0.5,0.3,0.0,1.5,1.8,-3.3
2017/7/1,5.6,-1.0,0.4,-3.6,171.5,0.9,0.7,0.1,-1.4,-2.2,-3.3
2017/7/2,5.5,-1.7,-0.1,-3.8,173.7,0.8,0.6,0.0,-2.2,-2.7,-3.3
2017/7/3,5.2,1.3,2.9,-3.8,173.2,0.8,0.4,0.0,1.0,0.3,-3.3
2017/7/4,5.3,-0.8,-0.3,-4.0,170.0,0.6,0.5,-0.2,-1.0,-2.8,-3.3
2017/7/5,5.3,4.0,4.1,-4.2,166.3,0.2,0.2,-0.2,4.1,2.2,-3.3
2017/7/6,4.7,4.9,4.8,-3.6,161.4,-0.4,-0.4,0.5,4.3,2.7,-3.3
2017/7/7,4.4,4.6,4.6,-3.1,154.6,-0.7,-0.6,0.8,3.4,2.3,-3.9
2017/7/8,4.5,2.3,1.9,-3.3,149.3,-0.6,-0.7,0.2,0.6,-0.5,-3.9
2017/7/9,4.7,1.5,1.9,-3.3,147.6,-0.6,-0.3,0.3,-0.6,-0.6,-3.9
2017/7/10,4.7,3.2,5.1,-3.6,146.5,-0.5,-0.2,0.2,0.7,2.2,-3.9
2017/7/11,4.9,1.8,4.3,-3.5,142.5,-0.6,-0.1,0.3,-1.0,1.2,-3.9
2017/7/12,5.5,1.5,4.1,-3.2,137.9,0.0,0.6,0.4,-1.7,0.3,-3.9
2017/7/13,5.8,2.9,4.3,-3.3,132.7,0.5,1.0,-0.1,0.1,0.5,-3.9
2017/7/14,4.9,3.7,4.4,-3.9,127.9,-0.4,-0.1,-0.7,1.2,0.7,-3.8
2017/7/15,5.2,0.0,0.8,-4.1,123.3,0.5,0.3,-0.5,-2.4,-2.9,-3.8
2017/7/16,5.2,0.2,0.2,-3.9,122.9,0.4,0.1,-0.2,-1.8,-3.3,-3.8
2017/7/17,5.1,2.9,3.9,-4.2,122.5,0.6,0.0,0.0,1.1,0.6,-3.8
2017/7/18,5.6,2.3,3.8,-3.9,119.1,0.5,0.0,0.4,0.5,0.7,-3.8
2017/7/19,5.4,3.4,4.8,-2.9,115.0,0.4,0.0,0.9,1.4,1.7,-3.8
2017/7/20,5.2,4.1,5.5,-2.8,108.1,0.2,-0.1,0.9,1.9,2.4,-3.8
2017/7/21,5.5,4.5,5.8,-2.9,95.6,0.3,0.2,0.6,2.1,2.5,-3.3
2017/7/22,5.4,1.2,2.1,-4.2,89.0,0.5,0.1,-0.8,-1.3,-1.4,-3.3
2017/7/23,5.4,-1.6,-1.3,-4.3,86.9,0.3,0.2,-0.9,-4.3,-5.1,-3.3
2017/7/24,5.0,2.2,2.7,-4.4,86.2,0.3,0.1,-0.8,-0.2,-0.9,-3.3
2017/7/25,4.9,2.7,4.0,-4.2,84.1,-0.2,-0.4,-0.7,0.4,0.6,-3.3
2017/7/26,5.2,2.2,3.8,-4.1,82.1,-0.3,-0.2,-0.5,-0.2,0.5,-3.3
2017/7/27,5.5,3.5,4.7,-4.1,78.7,0.0,0.1,-0.5,1.3,1.5,-3.3
2017/7/28,5.4,3.7,4.5,-4.3,74.8,0.0,0.1,-0.4,1.6,1.4,-3.4
2017/7/29,5.0,0.9,2.0,-4.8,70.6,-0.5,-0.3,-0.5,-1.1,-1.0,-3.4
2017/7/30,5.0,-0.1,0.2,-4.2,70.5,0.0,-0.3,0.0,-2.1,-2.7,-3.4
2017/7/31,5.3,4.4,4.3,-4.0,70.6,0.4,0.2,0.7,2.2,1.2,-3.4
2017/8/1,5.4,4.9,4.1,-3.0,66.9,0.1,0.2,1.3,2.5,0.7,-3.4
2017/8/2,5.3,4.2,3.3,-2.7,61.2,0.0,0.2,1.2,1.4,-0.1,-3.4
2017/8/3,4.9,3.7,3.4,-3.5,56.1,-0.1,0.0,0.3,0.6,0.1,-3.4
2017/8/4,5.2,3.4,3.8,-3.5,49.5,0.5,0.2,0.2,0.3,0.7,-3.7
2017/8/5,4.9,1.2,3.3,-3.7,48.6,0.1,0.0,-0.3,-1.8,0.3,-3.7
2017/8/6,5.0,2.0,2.8,-3.6,50.6,0.0,0.0,-0.3,-1.1,-0.3,-3.7
2017/8/7,4.9,4.6,4.6,-3.6,52.8,0.1,0.1,-0.4,1.1,1.1,-3.7
2017/8/8,5.2,2.8,2.8,-3.3,53.3,0.1,0.0,-0.2,-0.6,-0.8,-3.7
2017/8/9,5.5,3.6,4.1,-3.8,54.3,0.3,0.2,-0.6,0.5,0.7,-3.7
2017/8/10,5.5,3.0,3.8,-4.1,54.6,0.2,0.2,-0.7,0.0,0.2,-3.7
2017/8/11,5.4,3.5,4.3,-4.0,52.8,0.1,0.3,-0.3,0.6,0.7,-3.6
2017/8/12,5.1,-0.4,1.0,-3.8,51.7,0.1,-0.1,0.0,-3.3,-2.7,-3.6
2017/8/13,5.0,-1.1,0.4,-3.6,54.5,0.0,0.0,0.2,-3.8,-3.0,-3.6
2017/8/14,5.1,2.2,3.7,-3.6,56.8,0.1,0.0,0.3,-0.1,0.7,-3.6
2017/8/15,4.9,3.1,4.7,-3.6,55.9,-0.6,-0.4,0.3,1.2,1.9,-3.6
2017/8/16,4.8,2.1,3.6,-3.3,52.6,-0.6,-0.3,0.2,0.1,0.4,-3.6
2017/8/17,5.0,2.8,4.1,-3.3,47.9,-0.5,-0.1,0.2,1.0,1.0,-3.6
2017/8/18,5.1,3.6,4.5,-3.6,42.8,0.1,0.2,-0.2,1.8,1.3,-2.6
2017/8/19,5.0,1.1,1.7,-3.9,36.8,0.0,0.1,-0.4,-0.6,-1.5,-2.6
2017/8/20,4.8,0.5,1.4,-3.4,31.9,-0.2,-0.1,0.1,-1.5,-1.8,-2.6
2017/8/21,4.8,4.0,4.8,-3.2,26.4,0.0,0.1,0.3,1.7,1.4,-2.6
2017/8/22,5.1,1.9,2.6,-3.1,18.8,0.2,0.2,0.5,-0.5,-0.9,-2.6
2017/8/23,4.9,2.6,2.7,-3.0,11.6,-0.1,-0.2,0.7,0.3,-0.5,-2.6
2017/8/24,4.5,3.2,3.6,-3.3,6.2,-0.3,-0.4,0.3,0.8,0.5,-2.6
2017/8/25,4.1,3.9,4.5,-3.5,3.0,-1.3,-0.7,-0.1,1.5,1.5,-2.1
2017/8/26,3.8,1.9,2.1,-3.1,3.0,-1.5,-1.0,0.1,-0.6,-0.9,-2.1
2017/8/27,4.0,1.4,1.6,-3.6,4.9,-1.1,-0.7,-0.5,-1.2,-1.5,-2.1
2017/8/28,4.4,3.9,4.4,-3.8,7.7,-0.9,-0.5,-0.4,1.2,1.3,-2.1
2017/8/29,5.3,3.7,4.0,-3.9,8.8,-0.2,0.4,-0.3,1.0,0.9,-2.1
2017/8/30,5.4,3.0,3.4,-3.1,8.3,0.4,0.6,0.4,0.1,0.1,-2.1
2017/8/31,6.0,2.5,2.9,-2.1,9.9,1.6,1.2,1.1,-0.5,-0.5,-2.1
2017/9/1,5.3,4.5,5.8,-2.3,11.3,1.5,0.5,0.7,1.6,2.5,-2.0
2017/9/2,5.4,4.1,4.8,-2.2,14.2,1.7,0.5,0.4,1.1,1.3,-2.0
2017/9/3,5.5,3.6,3.8,-2.2,17.7,1.3,0.3,0.4,0.3,0.0,-2.0
2017/9/4,5.3,1.8,3.2,-1.9,22.1,0.9,0.1,0.7,-1.8,-1.0,-2.0
2017/9/5,5.4,2.8,4.7,-2.0,27.4,0.9,0.2,0.4,-0.5,0.7,-2.0
2017/9/6,4.9,3.7,4.3,-3.2,30.4,0.1,-0.4,-0.5,0.5,0.2,-2.0
2017/9/7,5.0,2.8,5.0,-4.0,34.1,-0.2,-0.3,-1.4,-0.5,0.8,-2.0
2017/9/8,4.7,3.9,6.1,-3.4,38.5,-0.1,-0.4,-0.8,0.6,1.6,-0.6
2017/9/9,5.2,1.0,3.4,-3.9,44.3,0.3,0.1,-1.5,-2.3,-1.2,-0.6
2017/9/10,5.0,-1.2,0.5,-3.9,51.4,0.2,0.0,-1.4,-4.0,-3.8,-0.6
2017/9/11,5.3,0.5,0.8,-4.6,57.7,0.5,0.4,-1.8,-1.6,-3.1,-0.6
2017/9/12,4.8,2.5,2.9,-4.1,61.6,-0.4,-0.2,-0.8,0.6,-0.6,-0.6
2017/9/13,5.5,3.8,4.9,-4.3,63.3,0.2,0.4,-0.3,1.9,1.6,-0.6
2017/9/14,5.7,3.0,5.4,-4.4,64.2,0.3,0.7,-0.3,1.1,2.0,-0.6
2017/9/15,5.8,2.4,5.7,-4.6,63.5,0.8,0.8,-0.5,0.5,2.2,-0.9
2017/9/16,6.0,0.3,3.0,-4.2,60.6,0.7,0.6,0.3,-1.4,-0.4,-0.9
2017/9/17,5.6,0.1,2.1,-4.3,59.2,0.4,0.4,0.3,-1.5,-1.2,-0.9
2017/9/18,5.6,1.6,4.0,-4.3,57.8,0.6,0.4,0.3,-0.2,0.5,-0.9
2017/9/19,6.4,0.5,4.0,-4.3,53.1,0.4,0.8,0.1,-1.4,0.0,-0.9
2017/9/20,6.7,0.8,3.2,-4.5,49.6,0.3,0.9,-0.1,-0.8,-0.9,-0.9
2017/9/21,6.8,1.6,5.0,-3.6,43.3,0.1,0.5,0.6,0.3,1.0,-0.9
2017/9/22,6.4,3.2,6.6,-4.2,36.6,0.0,0.0,-0.1,2.1,2.8,-2.2
2017/9/23,6.4,1.6,4.2,-3.3,28.7,-0.2,-0.1,0.8,0.4,0.2,-2.2
2017/9/24,6.4,0.6,2.9,-3.3,23.1,-0.3,-0.1,0.6,-0.7,-1.2,-2.2
2017/9/25,6.3,4.1,5.4,-3.0,18.1,-0.1,-0.1,0.9,2.6,1.1,-2.2
2017/9/26,5.9,3.7,5.1,-3.9,10.4,-0.6,-0.6,0.1,1.9,0.6,-2.2
2017/9/27,5.8,3.2,4.7,-4.2,1.7,-0.7,-0.6,-0.2,1.0,0.0,-2.2
2017/9/28,6.5,3.8,4.6,-3.8,-7.5,0.0,0.2,0.1,1.3,-0.2,-2.2
2017/9/29,6.1,3.6,4.5,-3.8,-13.7,0.1,0.1,-0.1,0.7,-0.3,-2.4
2017/9/30,6.6,0.3,2.5,-3.7,-14.8,0.3,0.2,-0.3,-2.6,-2.0,-2.4
2017/10/1,7.7,-1.9,2.0,-3.2,-14.2,2.1,1.1,0.4,-4.7,-2.2,-2.4
2017/10/2,7.4,-1.2,2.8,-3.0,-9.5,1.7,0.8,0.5,-3.6,-1.3,-2.4
2017/10/3,6.9,-0.9,2.0,-3.0,-7.7,1.0,0.0,0.1,-2.5,-1.7,-2.4
2017/10/4,7.2,1.1,2.1,-3.5,-8.7,0.5,-0.1,-0.5,0.1,-1.2,-2.4
2017/10/5,7.3,1.8,2.7,-3.5,-9.3,0.4,-0.2,-0.6,1.1,-0.2,-2.4
2017/10/6,6.0,3.5,6.1,-3.9,-11.4,-1.3,-1.5,-0.7,3.1,3.5,-2.0
2017/10/7,5.2,0.5,3.0,-4.0,-13.8,-1.7,-2.2,-0.4,0.1,0.1,-2.0
2017/10/8,5.1,-1.1,2.1,-4.2,-14.3,-1.6,-1.9,-0.6,-1.5,-0.9,-2.0
2017/10/9,5.3,0.1,2.8,-3.9,-15.7,-0.9,-1.1,-0.1,-0.4,-0.2,-2.0
2017/10/10,6.1,2.5,4.2,-4.5,-22.1,0.1,0.2,-0.5,1.8,1.2,-2.0
2017/10/11,5.7,3.2,4.8,-4.8,-29.1,-0.3,0.0,-0.8,2.0,1.5,-2.0
2017/10/12,5.9,1.7,4.3,-4.4,-34.0,-0.1,0.5,-0.4,0.2,0.6,-2.0
2017/10/13,6.0,2.7,4.2,-4.4,-38.4,0.4,0.6,-0.4,1.2,0.3,-1.5
2017/10/14,6.8,-0.1,2.1,-4.2,-42.7,1.2,1.3,0.0,-1.4,-1.5,-1.5
2017/10/15,6.9,1.0,2.6,-4.4,-44.2,1.3,1.2,-0.1,-0.2,-0.9,-1.5
2017/10/16,7.2,4.1,4.5,-5.1,-45.5,1.5,1.3,-0.6,2.5,1.0,-1.5
2017/10/17,8.3,2.1,3.9,-5.2,-48.2,1.8,1.8,-0.5,-0.1,0.1,-1.5
2017/10/18,8.3,2.1,4.8,-5.3,-50.8,1.2,1.4,-0.4,-0.1,1.1,-1.5
2017/10/19,7.6,1.8,4.9,-5.1,-50.8,0.4,0.5,0.0,-0.1,1.1,-1.5
2017/10/20,7.3,1.0,5.2,-5.1,-50.8,0.3,0.3,-0.2,-1.0,1.3,-2.3
2017/10/21,7.0,-1.2,2.3,-4.7,-49.7,-0.3,-0.2,0.3,-2.9,-1.7,-2.3
2017/10/22,7.0,1.6,2.8,-4.6,-45.9,-0.3,-0.2,0.5,0.0,-1.2,-2.3
2017/10/23,7.4,2.8,5.5,-4.5,-40.7,0.4,0.2,0.6,1.2,1.5,-2.3
2017/10/24,8.0,0.9,3.7,-5.2,-38.6,0.8,0.6,-0.1,-0.5,-0.5,-2.3
2017/10/25,8.0,2.2,3.5,-5.1,-41.3,0.7,0.7,-0.2,0.9,-0.7,-2.3
2017/10/26,8.7,0.8,4.1,-4.7,-44.7,1.3,1.5,0.0,-0.5,0.1,-2.3
2017/10/27,7.8,1.5,4.2,-4.9,-46.5,0.8,0.5,0.0,0.3,0.3,-2.2
2017/10/28,7.5,1.6,1.8,-5.0,-50.0,0.5,0.2,-0.3,0.4,-1.9,-2.2
2017/10/29,7.6,0.8,1.8,-5.0,-53.5,0.4,0.1,-0.2,-0.9,-1.8,-2.2
2017/10/30,7.6,0.7,3.3,-4.1,-57.1,0.1,-0.2,0.7,-0.9,-0.2,-2.2
2017/10/31,8.4,1.7,2.7,-3.5,-63.1,0.2,0.1,1.4,0.5,-0.5,-2.2
2017/11/1,7.5,1.4,4.1,-3.3,-72.5,-0.7,-0.5,1.1,0.1,1.0,-2.2
2017/11/2,7.5,0.7,3.0,-3.4,-76.1,-0.6,-0.5,0.4,-0.5,-0.2,-2.2
2017/11/3,7.8,3.6,4.8,-4.3,-74.8,0.1,-0.2,-0.4,2.5,1.9,-2.0
2017/11/4,8.3,0.3,2.4,-4.2,-77.7,0.7,0.5,-0.3,-1.2,-0.7,-2.0
2017/11/5,8.2,-0.8,1.1,-4.9,-77.6,0.5,0.4,-0.4,-2.1,-2.0,-2.0
2017/11/6,8.3,3.3,3.4,-5.0,-77.5,0.9,0.6,-0.5,2.2,0.4,-2.0
2017/11/7,8.2,3.6,4.1,-4.2,-81.8,0.5,0.4,0.3,2.1,1.1,-2.0
2017/11/8,8.1,4.1,4.2,-4.2,-88.9,0.1,0.2,0.3,2.4,0.9,-2.0
2017/11/9,8.4,3.2,4.2,-4.0,-100.3,0.3,0.4,0.6,1.1,0.9,-2.0
2017/11/10,8.7,2.1,4.1,-3.2,-110.1,0.2,0.6,1.3,-0.4,0.7,-2.0
2017/11/11,8.7,0.0,1.6,-3.8,-129.0,0.3,0.5,0.4,-2.3,-1.8,-2.0
2017/11/12,8.8,0.2,0.2,-3.7,-138.0,0.3,0.4,0.3,-2.0,-3.0,-2.0
2017/11/13,8.7,1.3,2.1,-2.6,-136.7,0.1,0.3,1.3,-1.0,-1.0,-2.0
2017/11/14,9.0,1.6,4.0,-4.4,-130.3,0.1,0.0,-0.4,-0.4,1.0,-2.0
2017/11/15,9.2,1.5,3.6,-5.5,-126.0,0.0,0.1,-1.4,-0.3,0.6,-2.0
2017/11/16,8.8,2.5,4.0,-5.4,-125.6,-0.3,-0.3,-1.5,1.1,1.2,-2.0
2017/11/17,8.8,1.2,4.3,-4.9,-123.7,-0.4,-0.3,-1.0,-0.1,1.5,-1.0
2017/11/18,8.5,-0.3,2.3,-4.9,-124.2,-0.6,-0.4,-0.6,-1.5,-0.5,-1.0
2017/11/19,8.7,0.1,1.6,-4.9,-119.7,-0.1,-0.1,-0.5,-1.1,-1.3,-1.0
2017/11/20,8.7,0.2,3.4,-4.8,-119.7,0.0,0.1,0.2,-0.9,0.3,-1.0
2017/11/21,9.2,2.1,4.6,-5.3,-116.4,0.1,0.4,-0.2,1.1,1.3,-1.0
2017/11/22,9.2,3.5,3.7,-5.0,-111.1,0.5,0.5,0.0,2.5,0.3,-1.0
2017/11/23,9.0,0.6,1.1,-4.7,-114.0,0.6,0.6,0.0,-0.7,-2.3,-1.0
2017/11/24,9.3,0.2,2.7,-4.5,-106.6,0.6,0.5,0.0,-0.8,-0.3,0.4
2017/11/25,9.3,0.7,2.6,-4.5,-95.2,0.6,0.5,0.2,-0.2,-0.1,0.4
2017/11/26,9.3,1.7,2.6,-4.9,-83.3,0.5,0.3,-0.2,0.6,-0.3,0.4
2017/11/27,9.5,0.7,4.0,-4.5,-75.0,0.5,0.4,0.2,-0.6,1.1,0.4
2017/11/28,9.7,0.3,3.9,-4.8,-63.6,0.1,0.0,0.1,-1.0,0.8,0.4
2017/11/29,9.1,2.0,3.8,-5.5,-50.4,0.2,0.0,-0.7,0.9,0.8,0.4
2017/11/30,9.0,3.7,5.1,-5.7,-43.4,0.2,0.0,-0.6,2.8,2.1,0.4
